0.011,0.011,0.013,0.012,0.020,0.013,0.017
0.011,0.011,0.012,0.014,0.012,0.013,0.015
0.012,0.012,0.011,0.012,0.013,0.013,0.013
0.013,0.012,0.012,0.011,0.013,0.014,0.014
0.014,0.010,0.012,0.012,0.016,0.013,0.013
0.012,0.012,0.012,0.013,0.018,0.013,0.015
0.012,0.014,0.012,0.013,0.015,0.013,0.014
0.013,0.011,0.013,0.012,0.016,0.014,0.013
0.013,0.011,0.012,0.012,0.016,0.011,0.014
0.012,0.012,0.012,0.012,0.011,0.016,0.012
0.015,0.012,0.012,0.012,0.011,0.016,0.014
0.013,0.010,0.014,0.011,0.011,0.012,0.014
0.010,0.012,0.013,0.011,0.011,0.013,0.016
0.012,0.013,0.011,0.012,0.013,0.014,0.015
0.012,0.012,0.013,0.013,0.014,0.014,0.014
0.012,0.010,0.019,0.011,0.014,0.014,0.013
0.013,0.011,0.016,0.011,0.016,0.014,0.014
0.013,0.012,0.011,0.012,0.014,0.014,0.014
0.013,0.012,0.012,0.012,0.013,0.014,0.015
0.012,0.011,0.013,0.011,0.014,0.013,0.012
0.012,0.012,0.012,0.011,0.015,0.014,0.013
0.012,0.012,0.010,0.012,0.018,0.013,0.012
0.013,0.011,0.011,0.011,0.018,0.014,0.014
0.013,0.011,0.012,0.013,0.012,0.015,0.014
0.015,0.010,0.013,0.012,0.014,0.013,0.012
0.013,0.011,0.011,0.011,0.015,0.014,0.014
0.012,0.012,0.012,0.011,0.012,0.012,0.015
0.011,0.011,0.014,0.012,0.012,0.012,0.013
0.011,0.011,0.012,0.012,0.014,0.013,0.013
0.011,0.011,0.011,0.012,0.015,0.013,0.012
0.012,0.011,0.012,0.012,0.013,0.013,0.013
0.013,0.012,0.013,0.010,0.011,0.014,0.013
0.013,0.011,0.012,0.012,0.014,0.013,0.012
0.012,0.011,0.012,0.012,0.013,0.014,0.012
0.011,0.013,0.011,0.013,0.013,0.014,0.013
0.018,0.012,0.012,0.013,0.012,0.012,0.014
0.018,0.012,0.013,0.012,0.012,0.014,0.015
0.011,0.014,0.012,0.012,0.012,0.015,0.013
0.011,0.012,0.011,0.011,0.012,0.014,0.015
0.011,0.011,0.012,0.013,0.012,0.014,0.015
0.012,0.012,0.013,0.012,0.012,0.014,0.013
0.012,0.013,0.012,0.011,0.012,0.015,0.014
0.012,0.011,0.011,0.012,0.011,0.013,0.015
0.012,0.011,0.012,0.012,0.012,0.013,0.013
0.010,0.011,0.011,0.012,0.012,0.013,0.012
0.012,0.012,0.011,0.013,0.011,0.013,0.014
0.012,0.013,0.012,0.014,0.011,0.014,0.014
0.013,0.011,0.013,0.012,0.012,0.013,0.012
0.012,0.013,0.011,0.011,0.011,0.013,0.012
0.012,0.014,0.011,0.010,0.011,0.014,0.013
0.012,0.011,0.011,0.010,0.012,0.013,0.014
0.013,0.011,0.011,0.011,0.013,0.014,0.014
0.011,0.012,0.013,0.013,0.011,0.015,0.012
0.012,0.012,0.012,0.013,0.013,0.014,0.013
0.013,0.012,0.011,0.011,0.014,0.016,0.013
0.011,0.013,0.014,0.012,0.011,0.014,0.012
0.010,0.011,0.013,0.013,0.011,0.012,0.014
0.011,0.012,0.013,0.013,0.012,0.013,0.015
