Time;;;;200;200;500;500;502;502;504;504
16/10/2024 1:46;1:46:00;1:46:00;;;0;;;;;;
16/10/2024 1:46;1:46:20;;;;4.39;;;;;;
16/10/2024 1:46;1:46:40;;;;5.15;;0;;;;
16/10/2024 1:47;1:47:00;;;;4.49;;0;;;;
16/10/2024 1:47;1:47:20;;;;6.8;;0;;;;
16/10/2024 1:47;1:47:40;;;;8.25;;0;;;;
16/10/2024 1:48;1:48:00;;;;8.13;;0;;;;
16/10/2024 1:48;1:48:20;;;;7.79;;0;;;;
16/10/2024 1:48;1:48:40;;;;7.77;;0;;;;
16/10/2024 1:49;1:49:00;;;;6.86;;0;;;;
16/10/2024 1:49;1:49:20;;;;0;;0;;;;
16/10/2024 1:49;1:49:40;;;;0;;0;;;;
16/10/2024 1:50;1:50:00;1:49:37;;;5.08;;0;;;;
16/10/2024 1:50;1:50:20;;;;5.88;;0;;;;
16/10/2024 1:50;1:50:40;;;;7.61;;0;;;;
16/10/2024 1:51;1:51:00;;;;6.18;;0;;;;
16/10/2024 1:51;1:51:20;;;;6.91;;0;;;;
16/10/2024 1:51;1:51:40;;;;6.36;;0;;;;
16/10/2024 1:52;1:52:00;;;0;5.97;0;0;0;;0;
16/10/2024 1:52;1:52:20;;;0;5.13;0;0;0;;0;
16/10/2024 1:52;1:52:40;;;;6.78;;0;;;;
16/10/2024 1:53;1:53:00;;;;0;;0;;;;
16/10/2024 1:53;1:53:20;1:53:12;;;0.622;;0;;;;
16/10/2024 1:53;1:53:40;;;;0.398;;0;;;;
16/10/2024 1:54;1:54:00;;;;0.366;;0;;;;
16/10/2024 1:54;1:54:20;;;;0.269;;0;;;;
16/10/2024 1:54;1:54:40;;;;0.302;;0;;;;
16/10/2024 1:55;1:55:00;;;;0.268;;0;;;;
16/10/2024 1:55;1:55:20;;;;0.243;;0;;;;
16/10/2024 1:55;1:55:40;;;;0.208;;0;;;;
16/10/2024 1:56;1:56:00;;;;0.228;;0;;;;
16/10/2024 1:56;1:56:20;;;;0;;0;;;;
16/10/2024 1:56;1:56:40;;;;0;;0;;;;
16/10/2024 1:57;1:57:00;1:56:42;;;0.41;;0;;;;
16/10/2024 1:57;1:57:20;;;;0.333;;0;;;;
16/10/2024 1:57;1:57:40;;;;0.348;;0;;;;
16/10/2024 1:58;1:58:00;;;;0.329;;0;;;;
16/10/2024 1:58;1:58:20;;;;0.331;;0;;;;
16/10/2024 1:58;1:58:40;;;;0.32;;0;;;;
16/10/2024 1:59;1:59:00;;;;0.32;;0;;;;
16/10/2024 1:59;1:59:20;;;;0.331;;0;;;;
16/10/2024 1:59;1:59:40;;;;0.336;;0;;;;
16/10/2024 2:00;2:00:00;;;;0;;0;;;;
16/10/2024 2:00;2:00:20;2:00:12;;;0.939;;0;;;;
16/10/2024 2:00;2:00:40;;;;1.35;;0;;;;
16/10/2024 2:01;2:01:00;;;;1.02;;0;;;;
16/10/2024 2:01;2:01:20;;;;0.979;;0;;;;
16/10/2024 2:01;2:01:40;;;;0.8;;0;;;;
16/10/2024 2:02;2:02:00;;;;0.691;;0;;;;
16/10/2024 2:02;2:02:20;;;;0.716;;0;;;;
16/10/2024 2:02;2:02:40;;;;0.84;;0;;;;
16/10/2024 2:03;2:03:00;;;;0.725;;0;;;;
16/10/2024 2:03;2:03:20;;;;0;;0;;;;
16/10/2024 2:03;2:03:40;;;;0;;0;;;;
16/10/2024 2:04;2:04:00;2:03:43;;;1.57;;0;;;;
16/10/2024 2:04;2:04:20;;;;0.97;;0;;;;
16/10/2024 2:04;2:04:40;;;;1.05;;0;;;;
16/10/2024 2:05;2:05:00;;;;1.54;;0;;;;
16/10/2024 2:05;2:05:20;;;;1.5;;0;;;;
16/10/2024 2:05;2:05:40;;;;1.38;;0;;;;
16/10/2024 2:06;2:06:00;;;;1.45;;0;;;;
16/10/2024 2:06;2:06:20;;;;1.36;;0;;;;
16/10/2024 2:06;2:06:40;;;;1.32;;0;;;;
16/10/2024 2:07;2:07:00;;;;0;;0;;;;
16/10/2024 2:07;2:07:20;2:07:14;;;0.879;;0;;;;
16/10/2024 2:07;2:07:40;;;;3.06;;0;;;;
16/10/2024 2:08;2:08:00;;;;1.52;;0;;;;
16/10/2024 2:08;2:08:20;;;;2.53;;0;;;;
16/10/2024 2:08;2:08:40;;;;1.49;;0;;;;
16/10/2024 2:09;2:09:00;;;;1.77;;0;;;;
16/10/2024 2:09;2:09:20;;;;1.4;;0;;;;
16/10/2024 2:09;2:09:40;;;;1.68;;0;;;;
16/10/2024 2:10;2:10:00;;;;0.953;;0;;;;
16/10/2024 2:10;2:10:20;;;;1.5;;0;;;;
16/10/2024 2:10;2:10:40;;;;0;;0;;;;
16/10/2024 2:11;2:11:00;2:10:45;;;2.08;;0;;;;
16/10/2024 2:11;2:11:20;;;;2.74;;30;;;;
16/10/2024 2:11;2:11:40;;;;2.81;;0;;;;
16/10/2024 2:12;2:12:00;;;;3.11;;0;;;;
16/10/2024 2:12;2:12:20;;;;2.75;;0;;;;
16/10/2024 2:12;2:12:40;;;;2.82;;0;;;;
16/10/2024 2:13;2:13:00;;;;2.79;;0;;;;
16/10/2024 2:13;2:13:20;;;;2.72;;0;;;;
16/10/2024 2:13;2:13:40;;;;2.85;;0;;;;
16/10/2024 2:14;2:14:00;;;;0;;0;;;;
16/10/2024 2:14;2:14:20;2:14:17;;;0.49;;0;;;;
16/10/2024 2:14;2:14:40;;;;3.4;;0;;;;
16/10/2024 2:15;2:15:00;;;;3.5;;0;;;;
16/10/2024 2:15;2:15:20;;;;3.75;;30;;;;
16/10/2024 2:15;2:15:40;;;;3.73;;0;;;;
16/10/2024 2:16;2:16:00;;;;3.74;;0;;;;
16/10/2024 2:16;2:16:20;;;;3.29;;30;;;;
16/10/2024 2:16;2:16:40;;;;3.76;;0;;;;
16/10/2024 2:17;2:17:00;;;;3.81;;0;;;;
16/10/2024 2:17;2:17:20;;;;3.55;;30;;;;
16/10/2024 2:17;2:17:40;;;;0;;0;;;;
16/10/2024 2:18;2:18:00;2:17:50;;;2.84;;0;;;;
16/10/2024 2:18;2:18:20;;;;4.71;;0;;;;
16/10/2024 2:18;2:18:40;;;;0;;0;;0;;
16/10/2024 2:19;2:19:00;;;;0;;0;;0;;
16/10/2024 2:19;2:19:20;;;;1.01;;0;;0;;
16/10/2024 2:19;2:19:40;;;;4.16;;30;;0;;
16/10/2024 2:20;2:20:00;;;;0;;0;;0;;
16/10/2024 2:20;2:20:20;;;;2.41;;0;;0;;
16/10/2024 2:20;2:20:40;;;;3.83;;0;;0;;
16/10/2024 2:21;2:21:00;;;;5.23;;0;;0;;
16/10/2024 2:21;2:21:20;;;;0;;0;;0;;
16/10/2024 2:21;2:21:40;2:21:29;;;2.42;;0;;0;;
16/10/2024 2:22;2:22:00;;;;4.15;;0;;0;;
16/10/2024 2:22;2:22:20;;;;4.57;;0;;0;;
16/10/2024 2:22;2:22:40;;;;4.89;;0;;0;;
16/10/2024 2:23;2:23:00;;;;4.38;;0;;0;;
16/10/2024 2:23;2:23:20;;;;5.35;;0;;0;;
16/10/2024 2:23;2:23:40;;;;5.75;;0;;0;;
16/10/2024 2:24;2:24:00;;;;5.89;;0;;0;;
16/10/2024 2:24;2:24:20;;;;7.36;;30;;0;;
16/10/2024 2:24;2:24:40;;;;8.4;;30;;0;;
16/10/2024 2:25;2:25:00;;;;0;;0;;0;;0
16/10/2024 2:25;2:25:20;;;;0;;0;;0;;0
16/10/2024 2:25;2:25:40;2:25:23;;;3.54;;0;;0;;0
16/10/2024 2:26;2:26:00;;;;4.08;;30;;0;;0
16/10/2024 2:26;2:26:20;;;;3.57;;0;;0;;0
16/10/2024 2:26;2:26:40;;;;5.05;;0;;0;;0
16/10/2024 2:27;2:27:00;;;;3.41;;30;;0;;0
16/10/2024 2:27;2:27:20;;;;3.96;;0;;0;;0
16/10/2024 2:27;2:27:40;;;;7.83;;30;;0;;0
16/10/2024 2:28;2:28:00;;;;5.51;;30;;0;;0
16/10/2024 2:28;2:28:20;;;;7.32;;30;;0;;0
16/10/2024 2:28;2:28:40;;;;0;;0;;0;;0
16/10/2024 2:29;2:29:00;;;;0;;0;;0;;0
16/10/2024 2:29;2:29:20;2:28:58;;;2.15;;0;;0;;0
16/10/2024 2:29;2:29:40;;;;1.14;;0;;0;;0
16/10/2024 2:30;2:30:00;;;;1.19;;0;;0;;0
16/10/2024 2:30;2:30:20;;;;0.804;;0;;0;;0
16/10/2024 2:30;2:30:40;;;;0.914;;0;;0;;0
16/10/2024 2:31;2:31:00;;;;0.69;;0;;0;;0
16/10/2024 2:31;2:31:20;;;;0.699;;0;;0;;0
16/10/2024 2:31;2:31:40;;;;0.483;;0;;0;;0
16/10/2024 2:32;2:32:00;;;;0.761;;0;;0;;0
16/10/2024 2:32;2:32:20;;;;0;;0;;0;;0
16/10/2024 2:32;2:32:40;2:32:29;;;1.13;;0;;0;;0
16/10/2024 2:33;2:33:00;;;;1.17;;0;;0;;0
16/10/2024 2:33;2:33:20;;;;1.19;;0;;0;;0
16/10/2024 2:33;2:33:40;;;;1.45;;0;;0;;0
16/10/2024 2:34;2:34:00;;;;1.2;;0;;0;;0
16/10/2024 2:34;2:34:20;;;;1.3;;0;;0;;0
16/10/2024 2:34;2:34:40;;;;1.36;;0;;0;;0
16/10/2024 2:35;2:35:00;;;;1.32;;0;;0;;0
16/10/2024 2:35;2:35:20;;;;1.13;;0;;0;;0
16/10/2024 2:35;2:35:40;;;;0;;0;;0;;0
16/10/2024 2:36;2:36:00;;;;0;;0;;0;;0
16/10/2024 2:36;2:36:20;2:36:00;;;2.46;;0;;0;;0
16/10/2024 2:36;2:36:40;;;;1.42;;0;;0;;0
16/10/2024 2:37;2:37:00;;;;2.04;;0;;0;;0
16/10/2024 2:37;2:37:20;;;;1.62;;0;;0;;0
16/10/2024 2:37;2:37:40;;;;1.52;;0;;0;;0
16/10/2024 2:38;2:38:00;;;;1.67;;0;;0;;0
16/10/2024 2:38;2:38:20;;;;1.33;;0;;0;;0
16/10/2024 2:38;2:38:40;;;;0.993;;0;;0;;0
16/10/2024 2:39;2:39:00;;;;1.27;;0;;0;;0
16/10/2024 2:39;2:39:20;;;;0;;0;;0;;0
16/10/2024 2:39;2:39:40;2:39:31;;;1.55;;0;;0;;0
16/10/2024 2:40;2:40:00;;;;2.49;;0;;0;;0
16/10/2024 2:40;2:40:20;;;;2.96;;0;;0;;0
16/10/2024 2:40;2:40:40;;;;3.38;;0;;0;;0
16/10/2024 2:41;2:41:00;;;;3.18;;0;;0;;0
16/10/2024 2:41;2:41:20;;;;2.55;;0;;0;;0
16/10/2024 2:41;2:41:40;;;;3.79;;0;;0;;0
16/10/2024 2:42;2:42:00;;;;2.88;;0;;0;;0
16/10/2024 2:42;2:42:20;;;;2.79;;0;;0;;0
16/10/2024 2:42;2:42:40;;;;0;;0;;0;;0
16/10/2024 2:43;2:43:00;;;;0;;0;;0;;0
16/10/2024 2:43;2:43:20;2:43:02;;;3.46;;0;;0;;0
16/10/2024 2:43;2:43:40;;;;3.93;;0;;0;;0
16/10/2024 2:44;2:44:00;;;;3.97;;0;;0;;0
16/10/2024 2:44;2:44:20;;;;3.99;;0;;0;;0
16/10/2024 2:44;2:44:40;;;;4.03;;0;;0;;0
16/10/2024 2:45;2:45:00;;;;3.96;;0;;0;;0
16/10/2024 2:45;2:45:20;;;;3.7;;0;;0;;0
16/10/2024 2:45;2:45:40;;;;3.75;;30;;0;;0
16/10/2024 2:46;2:46:00;;;;3.61;;0;;0;;0
16/10/2024 2:46;2:46:20;;;;0;;0;;0;;0
16/10/2024 2:46;2:46:40;2:46:36;;;0;;0;;0;;0
16/10/2024 2:47;2:47:00;;;;3;;0;;0;;0
16/10/2024 2:47;2:47:20;;;;3.86;;1.46;;3.82;;0
16/10/2024 2:47;2:47:40;;;;0;;30;;0;;0
16/10/2024 2:48;2:48:00;;;;0.493;;0;;0;;0
16/10/2024 2:48;2:48:20;;;;4.74;;0;;0;;0
16/10/2024 2:48;2:48:40;;;;0;;0;;0;;0
16/10/2024 2:49;2:49:00;;;;0;;30;;0;;0
16/10/2024 2:49;2:49:20;;;;3.34;;0;;0;;0
16/10/2024 2:49;2:49:40;;;;4.35;;4.24;;0;;0
16/10/2024 2:50;2:50:00;;;;0;;0;;0;;0
16/10/2024 2:50;2:50:20;2:50:10;;;2.65;;0;;0;;0
16/10/2024 2:50;2:50:40;;;;6.05;;0;;0;;0
16/10/2024 2:51;2:51:00;;;;4.86;;0;;0;;0
16/10/2024 2:51;2:51:20;;;;5.16;;0;;0;;0
16/10/2024 2:51;2:51:40;;;;5.21;;0;;0;;0
16/10/2024 2:52;2:52:00;;;;5.18;;0;;0;;0
16/10/2024 2:52;2:52:20;;;;5.33;;0;;0;;0
16/10/2024 2:52;2:52:40;;;;5.43;;0;;0;;0
16/10/2024 2:53;2:53:00;;;;7.69;;30;;0;;0
16/10/2024 2:53;2:53:20;;;;7.6;;30;;0;;0
16/10/2024 2:53;2:53:40;;;;0;;0;;0;;0
16/10/2024 2:54;2:54:00;;;;0;;0;;0;;0
16/10/2024 2:54;2:54:20;2:54:03;;;4.13;;0;;0;;0
