sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-05 20:02:00,1
2025-04-05 20:02:01,1
2025-04-05 20:02:02,1
2025-04-05 20:02:03,1
2025-04-05 20:02:04,1
2025-04-05 20:02:05,1
2025-04-05 20:02:06,1
2025-04-05 20:02:07,1
2025-04-05 20:02:08,1
2025-04-05 20:02:09,1
2025-04-05 20:02:10,1
2025-04-05 20:02:11,1
2025-04-05 20:02:12,1
2025-04-05 20:02:13,1
2025-04-05 20:02:14,1
2025-04-05 20:02:15,1
2025-04-05 20:02:16,1
2025-04-05 20:02:17,1
2025-04-05 20:02:18,1
2025-04-05 20:02:19,1
2025-04-05 20:02:20,1
2025-04-05 20:02:21,1
2025-04-05 20:02:22,1
2025-04-05 20:02:23,1
2025-04-05 20:02:24,1
2025-04-05 20:02:25,1
2025-04-05 20:02:26,1
2025-04-05 20:02:27,1
2025-04-05 20:02:28,1
2025-04-05 20:02:29,1
2025-04-05 20:02:30,1
2025-04-05 20:02:31,1
2025-04-05 20:02:32,1
2025-04-05 20:02:33,1
2025-04-05 20:02:34,1
2025-04-05 20:02:35,1
2025-04-05 20:02:36,1
2025-04-05 20:02:37,1
2025-04-05 20:02:38,1
2025-04-05 20:02:39,1
2025-04-05 20:02:40,2
2025-04-05 20:02:41,2
2025-04-05 20:02:42,2
2025-04-05 20:02:43,2
2025-04-05 20:02:44,2
2025-04-05 20:02:45,2
2025-04-05 20:02:46,2
2025-04-05 20:02:47,2
2025-04-05 20:02:48,2
2025-04-05 20:02:49,2
2025-04-05 20:02:50,2
2025-04-05 20:02:51,2
2025-04-05 20:02:52,2
2025-04-05 20:02:53,2
2025-04-05 20:02:54,2
2025-04-05 20:02:55,2
2025-04-05 20:02:56,2
2025-04-05 20:02:57,2
2025-04-05 20:02:58,2
2025-04-05 20:02:59,2
2025-04-05 20:03:00,2
2025-04-05 20:03:01,2
2025-04-05 20:03:02,2
2025-04-05 20:03:03,2
2025-04-05 20:03:04,2
2025-04-05 20:03:05,2
2025-04-05 20:03:06,2
2025-04-05 20:03:07,2
2025-04-05 20:03:08,2
2025-04-05 20:03:09,2
2025-04-05 20:03:10,1
2025-04-05 20:03:11,1
2025-04-05 20:03:12,1
2025-04-05 20:03:13,1
2025-04-05 20:03:14,1
2025-04-05 20:03:15,1
2025-04-05 20:03:16,1
2025-04-05 20:03:17,1
2025-04-05 20:03:18,1
2025-04-05 20:03:19,1
2025-04-05 20:03:20,1
2025-04-05 20:03:21,1
2025-04-05 20:03:22,1
2025-04-05 20:03:23,1
2025-04-05 20:03:24,1
2025-04-05 20:03:25,1
2025-04-05 20:03:26,1
2025-04-05 20:03:27,1
2025-04-05 20:03:28,1
2025-04-05 20:03:29,1
2025-04-05 20:03:30,1
2025-04-05 20:03:31,1
2025-04-05 20:03:32,1
2025-04-05 20:03:33,1
2025-04-05 20:03:34,1
2025-04-05 20:03:35,1
2025-04-05 20:03:36,1
2025-04-05 20:03:37,1
2025-04-05 20:03:38,1
2025-04-05 20:03:39,1
2025-04-05 20:03:40,1
2025-04-05 20:03:41,1
2025-04-05 20:03:42,1
2025-04-05 20:03:43,1
2025-04-05 20:03:44,1
2025-04-05 20:03:45,1
2025-04-05 20:03:46,1
2025-04-05 20:03:47,1
2025-04-05 20:03:48,1
2025-04-05 20:03:49,1
2025-04-05 20:03:50,1
2025-04-05 20:03:51,1
2025-04-05 20:03:52,1
2025-04-05 20:03:53,1
2025-04-05 20:03:54,1
2025-04-05 20:03:55,1
2025-04-05 20:03:56,1
2025-04-05 20:03:57,1
2025-04-05 20:03:58,1
2025-04-05 20:03:59,1
2025-04-05 20:04:00,1
2025-04-05 20:04:01,1
2025-04-05 20:04:02,1
2025-04-05 20:04:03,1
2025-04-05 20:04:04,1
2025-04-05 20:04:05,1
2025-04-05 20:04:06,1
2025-04-05 20:04:07,1
2025-04-05 20:04:08,1
2025-04-05 20:04:09,1
2025-04-05 20:04:10,1
2025-04-05 20:04:11,1
2025-04-05 20:04:12,1
2025-04-05 20:04:13,1
2025-04-05 20:04:14,1
2025-04-05 20:04:15,1
2025-04-05 20:04:16,1
2025-04-05 20:04:17,1
2025-04-05 20:04:18,1
2025-04-05 20:04:19,1
2025-04-05 20:04:20,1
2025-04-05 20:04:21,1
2025-04-05 20:04:22,1
2025-04-05 20:04:23,1
2025-04-05 20:04:24,1
2025-04-05 20:04:25,1
2025-04-05 20:04:26,1
2025-04-05 20:04:27,1
2025-04-05 20:04:28,1
2025-04-05 20:04:29,1
2025-04-05 20:04:30,1
2025-04-05 20:04:31,1
2025-04-05 20:04:32,1
2025-04-05 20:04:33,1
2025-04-05 20:04:34,1
2025-04-05 20:04:35,1
2025-04-05 20:04:36,1
2025-04-05 20:04:37,1
2025-04-05 20:04:38,1
2025-04-05 20:04:39,1
2025-04-05 20:04:40,1
2025-04-05 20:04:41,1
